canonical_id,canonical_name,canonical_entity_type,canonical_key,member_count,source_ids,book_ids,original_names,canonical_confidence,autolink_policy,phase4_status,notes,aliases,alias_count,review_reasons,review_priority,review_count,question_event_count,unique_question_count,weighted_event_sum,location_count__answer,location_count__distractor,location_count__other,location_count__seed_linked,location_count__seed_matched,location_count__stem,section_event_count,unique_section_count,out_relation_count,in_relation_count,master_v2_source,question_event_count_v2,unique_question_count_v2,location_v2__answer,location_v2__distractor,location_v2__source_note,location_v2__stem,display_component_count,component_formula_count_v2
can_8686e6d196,脈濡滑而數,diagnostic_feature,diagnostic_feature::脈濡滑而數,1,wenbing_v044,wenbing,脈濡滑而數,candidate,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_617c37abe7,脈濡緩或模糊,diagnostic_feature,diagnostic_feature::脈濡緩或模糊,1,wenbing_v044,wenbing,脈濡緩或模糊,candidate,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_e1ea1fda74,脈濡緩或模糊,knowledge_item,knowledge_item::脈濡緩或模糊,1,wenbing_v044,wenbing,脈濡緩或模糊,medium_or_event_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_fe7d2491cc,脈濡軟或虛數,diagnostic_feature,diagnostic_feature::脈濡軟或虛數,1,tcm_v146,v146_graph,脈濡軟或虛數,high_or_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_888f1466f7,脈細弦數,diagnostic_feature,diagnostic_feature::脈細弦數,1,tcm_v146,v146_graph,脈細弦數,high_or_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_8d0b53578a,脈細弦滑,diagnostic_feature,diagnostic_feature::脈細弦滑,1,tcm_v146,v146_graph,脈細弦滑,high_or_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_ae4a537241,脈細弱,knowledge_item,knowledge_item::脈細弱,1,wenbing_v044,wenbing,脈細弱,medium_or_event_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_16a8ff0744,脈細弱或尺脈虛大,diagnostic_feature,diagnostic_feature::脈細弱或尺脈虛大,1,tcm_v146,v146_graph,脈細弱或尺脈虛大,high_or_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_d8cb06b3c4,脈細弱或遲緩,diagnostic_feature,diagnostic_feature::脈細弱或遲緩,1,tcm_v146,v146_graph,脈細弱或遲緩,high_or_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_e2ff2a95af,脈細數,knowledge_item,knowledge_item::脈細數,1,wenbing_v044,wenbing,脈細數,medium_or_event_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_9f079ff42c,脈細數或結代,diagnostic_feature,diagnostic_feature::脈細數或結代,1,tcm_v146,v146_graph,脈細數或結代,high_or_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_2c01dc9fe8,脈細數或至數不勻,diagnostic_feature,diagnostic_feature::脈細數或至數不勻,1,tcm_v146,v146_graph,脈細數或至數不勻,high_or_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_dbec08c4c9,脈細無力或浮,diagnostic_feature,diagnostic_feature::脈細無力或浮,1,tcm_v146,v146_graph,脈細無力或浮,high_or_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_e2f2348c40,脈細結代,diagnostic_feature,diagnostic_feature::脈細結代,1,tcm_v146,v146_graph,脈細結代,high_or_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_f47c825847,"脈緊如轉索無常者,有宿食",diagnostic_feature,"diagnostic_feature::脈緊如轉索無常者,有宿食",2,multibook_v033,mb_jingui,脈緊如轉索無常者，有宿食,medium_or_event_seeded,normal,merged_exact_or_alias,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_c21621098d,脈緩,knowledge_item,knowledge_item::脈緩,1,wenbing_v044,wenbing,脈緩,medium_or_event_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_9186560f0d,脈虛大,diagnostic_feature,diagnostic_feature::脈虛大,1,wenbing_v044,wenbing,脈虛大,candidate,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_9267c145d2,脈虛大,knowledge_item,knowledge_item::脈虛大,1,wenbing_v044,wenbing,脈虛大,medium_or_event_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_0760f3f963,脈虛數或細澀,diagnostic_feature,diagnostic_feature::脈虛數或細澀,1,tcm_v146,v146_graph,脈虛數或細澀,high_or_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_eeeb158407,脈虛細,diagnostic_feature,diagnostic_feature::脈虛細,1,phase2_refined,diagnosis,脈虛細,high_or_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_ec8cc660ba,脈虛舌赤,diagnostic_feature,diagnostic_feature::脈虛舌赤,1,wenbing_v044,wenbing,脈虛舌赤,candidate,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_081263875c,脈虛舌赤,knowledge_item,knowledge_item::脈虛舌赤,1,wenbing_v044,wenbing,脈虛舌赤,medium_or_event_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_6d21a7dba0,脈虛遲,diagnostic_feature,diagnostic_feature::脈虛遲,1,phase2_refined,diagnosis,脈虛遲,high_or_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_c2712c9fa6,脈象虛弱,diagnostic_feature,diagnostic_feature::脈象虛弱,1,tcm_v146,v146_graph,脈象虛弱,high_or_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_5e8958c0aa,脘中微悶,diagnostic_feature,diagnostic_feature::脘中微悶,1,wenbing_v044,wenbing,脘中微悶,candidate,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_e708162ad0,脘悶心煩,diagnostic_feature,diagnostic_feature::脘悶心煩,1,wenbing_v044,wenbing,脘悶心煩,candidate,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_a88df2511a,脘痛而有熱感,diagnostic_feature,diagnostic_feature::脘痛而有熱感,1,tcm_v146,v146_graph,脘痛而有熱感,high_or_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_ae05b9de40,脘痞,knowledge_item,knowledge_item::脘痞,1,wenbing_v044,wenbing,脘痞,medium_or_event_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_af75afe942,脘痞便秘,diagnostic_feature,diagnostic_feature::脘痞便秘,1,wenbing_v044,wenbing,脘痞便秘,candidate,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_add69ae91f,脘痞嘔噁,diagnostic_feature,diagnostic_feature::脘痞嘔噁,1,wenbing_v044,wenbing,脘痞嘔噁,candidate,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_3d3822e258,脘痞腹脹,diagnostic_feature,diagnostic_feature::脘痞腹脹,1,wenbing_v044,wenbing,脘痞腹脹,candidate,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_ec233ac415,脘痞苔膩,diagnostic_feature,diagnostic_feature::脘痞苔膩,1,wenbing_v044,wenbing,脘痞苔膩,candidate,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_205b8d1e94,脘痞身重,diagnostic_feature,diagnostic_feature::脘痞身重,1,wenbing_v044,wenbing,脘痞身重,candidate,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_e7d21e4c73,脘脹喜溫畏冷,diagnostic_feature,diagnostic_feature::脘脹喜溫畏冷,1,tcm_v146,v146_graph,脘脹喜溫畏冷,high_or_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_619d242c37,脘腹不適不寐,diagnostic_feature,diagnostic_feature::脘腹不適不寐,1,tcm_v146,v146_graph,脘腹不適不寐,high_or_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_7808739aba,脘腹或脅下脹痛,diagnostic_feature,diagnostic_feature::脘腹或脅下脹痛,1,tcm_v146,v146_graph,脘腹或脅下脹痛,high_or_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_177bcb7bed,脘腹滿脹,diagnostic_feature,diagnostic_feature::脘腹滿脹,1,tcm_v146,v146_graph,脘腹滿脹,high_or_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_fc2a2f2e87,脘腹脹悶不舒,diagnostic_feature,diagnostic_feature::脘腹脹悶不舒,1,tcm_v146,v146_graph,脘腹脹悶不舒,high_or_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_75f074f3d9,脘腹脹滿或痛,diagnostic_feature,diagnostic_feature::脘腹脹滿或痛,1,tcm_v146,v146_graph,脘腹脹滿或痛,high_or_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_8b8856c881,脘部痞悶,diagnostic_feature,diagnostic_feature::脘部痞悶,1,tcm_v146,v146_graph,脘部痞悶,high_or_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_9e1aa88ea7,脫證,knowledge_item,knowledge_item::脫證,1,wenbing_v044,wenbing,脫證,medium_or_event_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_933bf90d10,脹悶如塞,diagnostic_feature,diagnostic_feature::脹悶如塞,1,tcm_v146,v146_graph,脹悶如塞,high_or_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_237e48994b,脹重於積痛,diagnostic_feature,diagnostic_feature::脹重於積痛,1,multibook_v033,mb_jingui,脹重於積痛,medium_or_event_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_5607c1e190,脹重於積痛而閉,diagnostic_feature,diagnostic_feature::脹重於積痛而閉,1,multibook_v033,mb_jingui,脹重於積痛而閉,medium_or_event_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_1daec407ce,脹重於積痛而閉者,diagnostic_feature,diagnostic_feature::脹重於積痛而閉者,1,multibook_v033,mb_jingui,脹重於積痛而閉者,medium_or_event_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_bbe1ed8355,脾約趺陽脈浮,diagnostic_feature,diagnostic_feature::脾約趺陽脈浮,2,multibook_v033,mb_jingui,脾約趺陽脈浮,medium_or_event_seeded,normal,merged_exact_or_alias,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_c865930c3f,脾約趺陽脈浮而澀,diagnostic_feature,diagnostic_feature::脾約趺陽脈浮而澀,3,multibook_v033,mb_jingui,脾約趺陽脈浮而澀,medium_or_event_seeded,normal,merged_exact_or_alias,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_c6b7222238,"脾胃虛弱|脾不健運,胃失和降",pattern,"pattern::脾胃虛弱|脾不健運,胃失和降",1,tcm_v146,v146_graph,脾胃虛弱｜脾不健運，胃失和降,high_or_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,21.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_83efbfa5e4,脾腎陽虛,diagnostic_feature,diagnostic_feature::脾腎陽虛,1,multibook_v033,mb_shanghan,脾腎陽虛,medium_or_event_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_615efb82d7,脾虛寒濕胎動不安,diagnostic_feature,diagnostic_feature::脾虛寒濕胎動不安,1,multibook_v033,mb_jingui,脾虛寒濕胎動不安,medium_or_event_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_17934b523c,脾虛氣滯腹脹,diagnostic_feature,diagnostic_feature::脾虛氣滯腹脹,1,multibook_v033,mb_shanghan,脾虛氣滯腹脹,medium_or_event_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_101f58aeb9,脾虛轉輸無力,diagnostic_feature,diagnostic_feature::脾虛轉輸無力,1,tcm_v146,v146_graph,脾虛轉輸無力,high_or_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_68500e9fec,腎氣丸【傷寒,formula,formula::腎氣丸【傷寒,1,multibook_v033,mb_shanghan,腎氣丸【傷寒】,medium_or_event_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_12dcdca69c,腎氣丸【金匱,formula,formula::腎氣丸【金匱,1,multibook_v033,mb_jingui,腎氣丸【金匱】,medium_or_event_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_203e03e4f4,腎精不足陰虛火擾,pattern,pattern::腎精不足陰虛火擾,1,tcm_v146,v146_graph,腎精不足陰虛火擾,high_or_seeded,normal,single_source_entity,,陰虛火擾腰痛｜腎虛腰痛陰虛火擾,2,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,7.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_4f3de16e37,腎精虛虧,pattern,pattern::腎精虛虧,1,tcm_v146,v146_graph,腎精虛虧,high_or_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,10.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_942dd33f22,腎著腎著之病,diagnostic_feature,diagnostic_feature::腎著腎著之病,1,multibook_v033,mb_jingui,腎著腎著之病,medium_or_event_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_3e0964c045,腎虛腰痛,pattern,pattern::腎虛腰痛,1,tcm_v146,v146_graph,腎虛腰痛,high_or_seeded,normal,single_source_entity,,腎虛,1,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_2dacfc335d,腎虛頭痛,pattern,pattern::腎虛頭痛,1,tcm_v146,v146_graph,腎虛頭痛,high_or_seeded,normal,single_source_entity,,腎虛,1,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_e22b4fee0d,腎陽不足腰痛,pattern,pattern::腎陽不足腰痛,1,tcm_v146,v146_graph,腎陽不足腰痛,high_or_seeded,normal,single_source_entity,,腎氣丸等｜腎陽虛腰痛,2,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_938869d10a,腎陽衰微,pattern,pattern::腎陽衰微,1,tcm_v146,v146_graph,腎陽衰微,high_or_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,8.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_9b99aae1a3,腰傷處疼痛,diagnostic_feature,diagnostic_feature::腰傷處疼痛,1,tcm_v146,v146_graph,腰傷處疼痛,high_or_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_ad0bb5a10d,腰疼,diagnostic_feature,diagnostic_feature::腰疼,1,tcm_v146,v146_graph,腰疼,high_or_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_45faf39ab1,腰痛如刺,diagnostic_feature,diagnostic_feature::腰痛如刺,1,tcm_v146,v146_graph,腰痛如刺,high_or_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_c79517e7a8,腰痛日久,diagnostic_feature,diagnostic_feature::腰痛日久,1,tcm_v146,v146_graph,腰痛日久,high_or_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_56f220cf3a,腰痛遺精,diagnostic_feature,diagnostic_feature::腰痛遺精,1,tcm_v146,v146_graph,腰痛遺精,high_or_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_7c7a5510e2,腰痛酸重,diagnostic_feature,diagnostic_feature::腰痛酸重,1,tcm_v146,v146_graph,腰痛酸重,high_or_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_c6eab7113c,腰痛重著,diagnostic_feature,diagnostic_feature::腰痛重著,1,tcm_v146,v146_graph,腰痛重著,high_or_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_04b0b47871,腰痠足軟,diagnostic_feature,diagnostic_feature::腰痠足軟,1,tcm_v146,v146_graph,腰痠足軟,high_or_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_1353ddd5bc,腰痠頭暈,diagnostic_feature,diagnostic_feature::腰痠頭暈,1,tcm_v146,v146_graph,腰痠頭暈,high_or_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_adf4d7fbdf,腰肢痠軟,diagnostic_feature,diagnostic_feature::腰肢痠軟,1,tcm_v146,v146_graph,腰肢痠軟,high_or_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_d8bcb4b659,腰腹絞痛,diagnostic_feature,diagnostic_feature::腰腹絞痛,1,tcm_v146,v146_graph,腰腹絞痛,high_or_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_475b3f0253,腰膝酸痛,diagnostic_feature,diagnostic_feature::腰膝酸痛,1,tcm_v146,v146_graph,腰膝酸痛,high_or_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_998c07e97f,腰部熱痛,diagnostic_feature,diagnostic_feature::腰部熱痛,1,tcm_v146,v146_graph,腰部熱痛,high_or_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_c5070c95ca,腰酸,diagnostic_feature,diagnostic_feature::腰酸,1,tcm_v146,v146_graph,腰酸,high_or_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
can_1504b5fde9,腰間鬱鬱,diagnostic_feature,diagnostic_feature::腰間鬱鬱,1,tcm_v146,v146_graph,腰間鬱鬱,high_or_seeded,normal,single_source_entity,,,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,phase5_entities_with_H_recomputed_counts,0,0,,,,,0,0
