link_id,clause_master_id,book_id,clause_no,formula_name,formula_canonical_id,relation_type,evidence_text,source_pdf_pages
k3_clause_formula_8481ae7a75,clause_sh_3e95e4df95,shanghan,390.0,通脈四逆加豬膽汁湯,can_78057b3b1b,classic_clause_uses_formula,吐已下斷，汗出而厥，四肢拘急不解，脈微欲絕者，通脈四逆加豬膽汁湯主之。 (390),181
k3_clause_formula_a2363d2fad,clause_sh_f64ebc48a6,shanghan,390.0,通脈四逆加豬膽汁湯,can_78057b3b1b,classic_clause_uses_formula,甘草二兩，炙 乾薑三兩，強人可四兩 附子大者一枚，生，去皮，破八片 豬 膽汁半合 上四味，用水三升，煮取一升二合，去滓，內豬膽汁。分溫再服，其脈即來。  無豬膽，以羊膽代之。 吐已下斷，汗出而厥，四肢拘急不解，脈微欲絕者，通脈四逆加豬膽汁湯主之。(390),181；182；184
k3_clause_formula_9fd2a6163f,clause_sh_866086e964,shanghan,96.0,小柴胡湯,can_1a0df3ae93,classic_clause_uses_formula,傷寒五六日，中風，往來寒熱，胸脅苦滿，嘿嘿不欲飲食，心煩喜嘔。 或胸中煩而不嘔，或渴，或腹中痛，或脅下痞鞭，或心下悸，小便不利，或不渴，身 有微熱，或咳者，小柴胡湯主之。(96),101
k3_clause_formula_a94c533c90,clause_sh_fe5b11554b,shanghan,97.0,小柴胡湯,can_1a0df3ae93,classic_clause_uses_formula,血弱氣盡，腠理開，邪氣因入，與正氣相搏，結於脅下。 正邪分爭，往來寒熱，休作有時，嘿嘿不欲飲食，臟府相連，其痛必下，邪高痛下， 故使嘔也，小柴胡湯主之。 服柴胡湯已，渴者，屬陽明，以法治之。(97),101
k3_clause_formula_2fd6be9884,clause_sh_fe5b11554b,shanghan,97.0,柴胡湯,can_2a67e77749,classic_clause_uses_formula,血弱氣盡，腠理開，邪氣因入，與正氣相搏，結於脅下。 正邪分爭，往來寒熱，休作有時，嘿嘿不欲飲食，臟府相連，其痛必下，邪高痛下， 故使嘔也，小柴胡湯主之。 服柴胡湯已，渴者，屬陽明，以法治之。(97),101
k3_clause_formula_a9d69e758c,clause_sh_c2da41157e,shanghan,99.0,小柴胡湯,can_1a0df3ae93,classic_clause_uses_formula,傷寒四五日，身熱，惡風，頸項強，脅下滿，手足溫而渴者，小柴胡湯主之。(99),101
k3_clause_formula_2dca11d89d,clause_sh_b274080fe0,shanghan,100.0,小建中湯,can_17b038dbde,classic_clause_uses_formula,傷寒，陽脈澀，陰脈弦，法當腹中急痛，先與小建中湯；不差者，小柴胡湯主之。(100),101
k3_clause_formula_1b00b8b3fd,clause_sh_b274080fe0,shanghan,100.0,小柴胡湯,can_1a0df3ae93,classic_clause_uses_formula,傷寒，陽脈澀，陰脈弦，法當腹中急痛，先與小建中湯；不差者，小柴胡湯主之。(100),101
k3_clause_formula_e4eb32978e,clause_sh_92ecf1d959,shanghan,101.0,柴胡湯,can_2a67e77749,classic_clause_uses_formula,傷寒中風，有柴胡證，但見一證便是，不必悉具。 凡柴胡湯病證而下之，若柴胡證不罷者，復與柴胡湯，必蒸蒸而振，卻復發熱汗出而 解。(101),101
k3_clause_formula_57696d2106,clause_sh_292e72f0fd,shanghan,148.0,小柴胡湯,can_1a0df3ae93,classic_clause_uses_formula,傷寒五六日，頭汗出，微惡寒，手足冷，心下滿，口不欲食，大便鞕，脈細者，此為 陽微結，必有表，復有裡也。 脈沉，亦在裡也。汗出，為陽微。 假令純陰結，不得復有外證，悉入在裡。此為半在裡，半在外也。脈雖沈緊，不得為 少陰病。 所以然者，陰不得有汗，今頭汗出，故知非少陰也，可與小柴胡湯。 設不了了者，得屎而解。(148),101
k3_clause_formula_1b3a388a70,clause_sh_8e69068352,shanghan,229.0,小柴胡湯,can_1a0df3ae93,classic_clause_uses_formula,陽明病，發潮熱，大便溏，小便自可，胸脅滿不去者，與小柴胡湯。(229),101
k3_clause_formula_18868d67d6,clause_sh_8795718641,shanghan,230.0,小柴胡湯,can_1a0df3ae93,classic_clause_uses_formula,陽明病，脅下鞕滿，不大便而嘔，舌上白胎者，可與小柴胡湯。 上焦得通，津液得下，胃氣因和，身濈然汗出而解。(230),101
k3_clause_formula_1c5b78add1,clause_sh_f6a8fbbb14,shanghan,266.0,小柴胡湯,can_1a0df3ae93,classic_clause_uses_formula,本太陽病不解，轉入少陽者，脅下鞕滿，乾嘔不能食，往來寒熱，尚未吐下，脈沉緊 者，與小柴胡湯。(266),101
k3_clause_formula_9012ab026c,clause_sh_74dbf6a8b7,shanghan,146.0,柴胡桂枝湯,can_41457d0002,classic_clause_uses_formula,傷寒六七日，發熱，微惡寒，支節煩痛，微嘔，心下支結，外證未去者， 柴胡桂枝湯主之。(146),108
k3_clause_formula_63b3aadebd,clause_sh_d801ac2399,shanghan,267.0,柴胡湯,can_2a67e77749,classic_clause_uses_formula,若已吐下發汗溫針，譫語，柴胡湯證罷，此為壞病。知犯何逆，以法治之。(267),108
k3_clause_formula_b701b2c434,clause_sh_4ee068f795,shanghan,147.0,柴胡桂枝乾薑湯,can_2a556c1122,classic_clause_uses_formula,傷寒五六日，已發汗而復下之，胸脅滿微結，小便不利，渴而不嘔，但頭汗出， 往來寒熱，心煩者，此為未解也，柴胡桂枝乾薑湯主之。(147),113
k3_clause_formula_5b29644caf,clause_sh_de34fe44a6,shanghan,107.0,柴胡加龍骨牡蠣湯,can_fa297aa0fd,classic_clause_uses_formula,傷寒八九日，下之，胸滿煩驚，小便不利，譫語，一身盡重，不可轉側者， 柴胡加龍骨牡蠣湯主之。(107),116
k3_clause_formula_6fb7935098,clause_sh_5cdcd4736b,shanghan,144.0,小柴胡湯,can_1a0df3ae93,classic_clause_uses_formula,婦人中風，七八日續得寒熱，發作有時，經水適斷者，此為熱入血室。 其血必結，故使如瘧狀，發作有時，小柴胡湯主之。(144),119
k3_clause_formula_d0b7d19361,clause_sh_aeb67abc24,shanghan,168.0,白虎加人參湯,can_29712407d7,classic_clause_uses_formula,傷寒若吐若下後，七八日不解，熱結在裡，表裡俱熱，時時惡風，大渴， 舌上乾燥而煩，欲飲水數升者，白虎加人參湯主之。(168),75
k3_clause_formula_bed23c3ff6,clause_sh_33abb1f0cc,shanghan,169.0,白虎加人參湯,can_29712407d7,classic_clause_uses_formula,傷寒無大熱，口燥渴，心煩，背微惡寒者，白虎加人參湯主之。(169),75
k3_clause_formula_ea2267a5fa,clause_sh_425602f1de,shanghan,170.0,白虎加人參湯,can_29712407d7,classic_clause_uses_formula,傷寒，脈浮，發熱，無汗，其表不解，不可與白虎湯。 渴欲飲水，無表證者，白虎加人參湯主之。(170),75
k3_clause_formula_4c8c4e750a,clause_sh_425602f1de,shanghan,170.0,白虎湯,can_2ff0ddd4f5,classic_clause_uses_formula,傷寒，脈浮，發熱，無汗，其表不解，不可與白虎湯。 渴欲飲水，無表證者，白虎加人參湯主之。(170),75
k3_clause_formula_0e52d53f12,clause_sh_c525cd07b9,shanghan,176.0,白虎湯,can_2ff0ddd4f5,classic_clause_uses_formula,傷寒，脈浮滑，此以表有熱，裡有寒也，白虎湯主之。(176),75
k3_clause_formula_db5a2ad885,clause_sh_559a2802f9,shanghan,219.0,白虎湯,can_2ff0ddd4f5,classic_clause_uses_formula,按：本條「裡有寒」應當 作「裡熱」解為是。 三陽合病，腹滿，身重，難以轉側，口不仁，面垢，譫語，遺尿。 發汗，則譫語。 下之，則額上生汗，手足逆冷。 若自汗出者，白虎湯主之。(219),75
k3_clause_formula_766e07c986,clause_sh_37f9fc0787,shanghan,221.0,梔子豉湯,can_2482e4b13d,classic_clause_uses_formula,陽明病，脈浮而緊，咽燥，口苦，腹滿而喘，發熱汗出，不惡寒反惡熱，身重。 若發汗則躁，心憒憒，反譫語。 若加溫針，必怵惕煩躁不得眠。 若下之，則胃中空虛，客氣動膈，心中懊憹，舌上胎者，梔子豉湯主之。(221),75
k3_clause_formula_3b05ed32d9,clause_sh_1a6159e432,shanghan,222.0,白虎加人參湯,can_29712407d7,classic_clause_uses_formula,若渴欲飲水，口乾舌燥者，白虎加人參湯主之。(222),75
k3_clause_formula_2ee52567e4,clause_sh_2b65c01813,shanghan,223.0,豬苓湯,can_615ab27c27,classic_clause_uses_formula,若脈浮，發熱，渴欲飲水，小便不利者，豬苓湯主之。(223),75
k3_clause_formula_71a6e61625,clause_sh_3966fe4fa2,shanghan,224.0,豬苓湯,can_615ab27c27,classic_clause_uses_formula,陽明病，汗出多而渴者，不可與豬苓湯。 以汗多胃中燥，豬苓湯復利其小便故也。(224),75
k3_clause_formula_a5772ac5e1,clause_sh_3bf92b4938,shanghan,228.0,梔子豉湯,can_2482e4b13d,classic_clause_uses_formula,陽明病，下之，其外有熱，手足溫，不結胸，心中懊憹，饑不能食，但頭汗出者， 梔子豉湯主之。(228),75
k3_clause_formula_eb1b99835d,clause_sh_5f879e070f,shanghan,207.0,調胃承氣湯,can_07468b2497,classic_clause_uses_formula,陽明病，不吐，不下，心煩者，可與調胃承氣湯。(207),81
k3_clause_formula_7b08c33fcb,clause_sh_6627995f7d,shanghan,212.0,大承氣湯,can_b8804ab23f,classic_clause_uses_formula,傷寒若吐、若下後不解，不大便五六日，上至十餘日，日晡所發潮熱，不惡寒， 獨語如見鬼狀。 若劇者，發則不識人，循衣摸床，惕而不安，微喘直視，脈弦者生，澀者死。 微者，但發熱譫語者，大承氣湯主之。 若一服利，則止後服。(212),81
k3_clause_formula_100a8e1e1b,clause_sh_e0ed5f95bf,shanghan,213.0,小承氣湯,can_fac67569c9,classic_clause_uses_formula,陽明病，其人多汗，以津液外出，胃中燥，大便必鞕，鞕則譫語，小承氣湯主之。 若一服譫語止者，更莫復服。(213),81
k3_clause_formula_8a832e1314,clause_sh_ce83e64e1b,shanghan,214.0,小承氣湯,can_fac67569c9,classic_clause_uses_formula,陽明病，譫語，發潮熱，脈滑而疾者，小承氣湯主之。 因與承氣湯一升，腹中轉氣者，更服一升；若不轉氣者，勿更與之。 明日又不大便，脈反微澀者，裡虛也，為難治，不可更與承氣湯也。(214),81
k3_clause_formula_d12fd771b8,clause_sh_ce83e64e1b,shanghan,214.0,承氣湯,can_e2c9c6b274,classic_clause_uses_formula,陽明病，譫語，發潮熱，脈滑而疾者，小承氣湯主之。 因與承氣湯一升，腹中轉氣者，更服一升；若不轉氣者，勿更與之。 明日又不大便，脈反微澀者，裡虛也，為難治，不可更與承氣湯也。(214),81
k3_clause_formula_003449ff58,clause_sh_9ae64d0056,shanghan,220.0,大承氣湯,can_b8804ab23f,classic_clause_uses_formula,二陽並病，太陽證罷，但發潮熱，手足漐漐汗出，大便難而譫語者， 下之則愈，宜大承氣湯。(220),81
k3_clause_formula_a710597265,clause_sh_deb36b9904,shanghan,241.0,大承氣湯,can_b8804ab23f,classic_clause_uses_formula,大下後，六七日不大便，煩不解，腹滿痛者，此有燥屎也。 所以然者，本有宿食故也，宜大承氣湯。(241),81
k3_clause_formula_e60e5714a8,clause_sh_f487723510,shanghan,242.0,大承氣湯,can_b8804ab23f,classic_clause_uses_formula,病人小便不利，大便乍難乍易，時有微熱，喘冒不能臥者，有燥屎也， 宜大承氣湯。(242),81
k3_clause_formula_ce7e77fda2,clause_sh_90241c2fd2,shanghan,248.0,調胃承氣湯,can_07468b2497,classic_clause_uses_formula,太陽病三日，發汗不解，蒸蒸發熱者，屬胃也，調胃承氣湯主之。(248),81
k3_clause_formula_418c867b68,clause_sh_fb3cea8c00,shanghan,249.0,調胃承氣湯,can_07468b2497,classic_clause_uses_formula,傷寒吐後，腹脹滿者，與調胃承氣湯。(249),81
k3_clause_formula_dac90a5f3d,clause_sh_4f5b68d04c,shanghan,250.0,小承氣湯,can_fac67569c9,classic_clause_uses_formula,太陽病，若吐，若下，若發汗後，微煩，小便數，大便因鞕者， 與小承氣湯，和之愈。(250),81
k3_clause_formula_66057a5264,clause_sh_c4188332b6,shanghan,252.0,大承氣湯,can_b8804ab23f,classic_clause_uses_formula,傷寒六七日，目中不了了，睛不和，無表裡證，大便難，身微熱者，此為實也。 急下之，宜大承氣湯。(252),81
k3_clause_formula_7076f9ead4,clause_sh_f2fe639605,shanghan,253.0,大承氣湯,can_b8804ab23f,classic_clause_uses_formula,陽明病，發熱，汗多者，急下之，宜大承氣湯。(253),81
k3_clause_formula_c13e3a9f26,clause_sh_110b82ae47,shanghan,254.0,大承氣湯,can_b8804ab23f,classic_clause_uses_formula,發汗不解，腹滿痛者，急下之，宜大承氣湯。(254),81
k3_clause_formula_7275012f3b,clause_sh_6e7a1a22fe,shanghan,215.0,大承氣湯,can_b8804ab23f,classic_clause_uses_formula,陽明病，譫語，有潮熱，反不能食者，胃中必有燥屎五六枚也。 若能食者，但鞕耳。宜大承氣湯下之。(215),81；82
k3_clause_formula_28a5988d7d,clause_sh_0a2ed7cb15,shanghan,217.0,大承氣湯,can_b8804ab23f,classic_clause_uses_formula,汗出譫語者，以有燥屎在胃中，此為風也。須下者，過經乃可下之。 下之若早，語言必亂，以表虛裡實故也。 下之愈，宜大承氣湯。(217),81；82
k3_clause_formula_e32d1fe971,clause_sh_d95b016d2c,shanghan,238.0,大承氣湯,can_b8804ab23f,classic_clause_uses_formula,陽明病，下之，心中懊憹而煩，胃中有燥屎者，可攻。 腹微滿，初頭鞕，後必溏，不可攻之。 若有燥屎者，宜大承氣湯。(238),81；82
k3_clause_formula_733363fd9c,clause_sh_15cf269ef4,shanghan,255.0,大承氣湯,can_b8804ab23f,classic_clause_uses_formula,腹滿不減，減不足言，當下之，宜大承氣湯。(255),81；82
k3_clause_formula_5c3587a1e7,clause_sh_0ca6fa040d,shanghan,256.0,大承氣湯,can_b8804ab23f,classic_clause_uses_formula,陽明少陽合病，必下利。其脈不負者，為順也；負者，失也。 互相剋賊，名為負也。脈滑而數者，有宿食也，當下之，宜大承氣湯。(256),81；82
k3_clause_formula_22d8626d8f,clause_sh_fc94348a88,shanghan,208.0,小承氣湯,can_fac67569c9,classic_clause_uses_formula,陽明病，脈遲，雖汗出不惡寒者，其身必重，短氣，腹滿而喘，有潮熱者， 此外欲解，可攻裡也。 手足濈然汗出者，此大便已鞕也，大承氣湯主之。 若汗多，微發熱惡寒者，外未解也，其熱不潮，未可與承氣湯。 若腹大滿不通者，可與小承氣湯，微和胃氣，勿令至大泄下。(208),82
k3_clause_formula_387f85866a,clause_sh_fc94348a88,shanghan,208.0,大承氣湯,can_b8804ab23f,classic_clause_uses_formula,陽明病，脈遲，雖汗出不惡寒者，其身必重，短氣，腹滿而喘，有潮熱者， 此外欲解，可攻裡也。 手足濈然汗出者，此大便已鞕也，大承氣湯主之。 若汗多，微發熱惡寒者，外未解也，其熱不潮，未可與承氣湯。 若腹大滿不通者，可與小承氣湯，微和胃氣，勿令至大泄下。(208),82
k3_clause_formula_527974184d,clause_sh_fc94348a88,shanghan,208.0,承氣湯,can_e2c9c6b274,classic_clause_uses_formula,陽明病，脈遲，雖汗出不惡寒者，其身必重，短氣，腹滿而喘，有潮熱者， 此外欲解，可攻裡也。 手足濈然汗出者，此大便已鞕也，大承氣湯主之。 若汗多，微發熱惡寒者，外未解也，其熱不潮，未可與承氣湯。 若腹大滿不通者，可與小承氣湯，微和胃氣，勿令至大泄下。(208),82
k3_clause_formula_ede8ad35fc,clause_sh_7445e798f1,shanghan,209.0,小承氣湯,can_fac67569c9,classic_clause_uses_formula,陽明病，潮熱，大便微鞕者，可與大承氣湯；不鞕者，不可與之。 若不大便六七日，恐有燥屎，欲知之法，少與小承氣湯，湯入腹中，轉矢氣 者，此有燥屎也，乃可攻之； 若不轉矢氣者，此但初頭鞕，後必溏，不可攻之，攻之必脹滿不能食也。 欲飲水者，與水則噦。 其後發熱者，必大便復鞕而少也，以小承氣湯和之。 不轉矢氣者，慎不可攻也。(209),82
k3_clause_formula_55909dafb3,clause_sh_7445e798f1,shanghan,209.0,大承氣湯,can_b8804ab23f,classic_clause_uses_formula,陽明病，潮熱，大便微鞕者，可與大承氣湯；不鞕者，不可與之。 若不大便六七日，恐有燥屎，欲知之法，少與小承氣湯，湯入腹中，轉矢氣 者，此有燥屎也，乃可攻之； 若不轉矢氣者，此但初頭鞕，後必溏，不可攻之，攻之必脹滿不能食也。 欲飲水者，與水則噦。 其後發熱者，必大便復鞕而少也，以小承氣湯和之。 不轉矢氣者，慎不可攻也。(209),82
k3_clause_formula_fc0ae5f86a,clause_sh_09c51a8021,shanghan,233.0,蜜煎,can_cef13f92b3,classic_clause_uses_formula,陽明病，自汗出。若發汗，小便自利者，此為津液內竭，雖鞕不可攻之，當須自 欲大便，宜蜜煎導而通之。若土瓜根及大豬膽汁，皆可為導。(233),82
k3_clause_formula_5c39dea4c8,clause_sh_385d753932,shanghan,247.0,麻子仁丸,can_c55bf7f8a9,classic_clause_uses_formula,趺陽脈浮而澀，浮則胃氣強，澀則小便數，浮澀相搏，大便則鞕，其脾為約， 麻子仁丸主之。(247),82
k3_clause_formula_fe86b0f866,clause_sh_948c5d1f9d,shanghan,251.0,小承氣湯,can_fac67569c9,classic_clause_uses_formula,得病二三日，脈弱，無太陽柴胡證，煩躁，心下鞕，至四五日，雖能食， 以小承氣湯少少與，微和之，令小安。至六日，與承氣湯一升。 若不大便六七日，小便少者，雖不受食，但初頭鞕，後必溏，未定成鞕， 攻之必溏，須小便利，屎定鞕，乃可攻之，宜大承氣湯。(251),82；83
k3_clause_formula_7e5ac00ebd,clause_sh_948c5d1f9d,shanghan,251.0,大承氣湯,can_b8804ab23f,classic_clause_uses_formula,得病二三日，脈弱，無太陽柴胡證，煩躁，心下鞕，至四五日，雖能食， 以小承氣湯少少與，微和之，令小安。至六日，與承氣湯一升。 若不大便六七日，小便少者，雖不受食，但初頭鞕，後必溏，未定成鞕， 攻之必溏，須小便利，屎定鞕，乃可攻之，宜大承氣湯。(251),82；83
k3_clause_formula_3fb11bb30f,clause_sh_948c5d1f9d,shanghan,251.0,承氣湯,can_e2c9c6b274,classic_clause_uses_formula,得病二三日，脈弱，無太陽柴胡證，煩躁，心下鞕，至四五日，雖能食， 以小承氣湯少少與，微和之，令小安。至六日，與承氣湯一升。 若不大便六七日，小便少者，雖不受食，但初頭鞕，後必溏，未定成鞕， 攻之必溏，須小便利，屎定鞕，乃可攻之，宜大承氣湯。(251),82；83
k3_clause_formula_f07c55a574,clause_sh_101ad3906a,shanghan,236.0,茵陳蒿湯,can_11513e5db9,classic_clause_uses_formula,陽明病，發熱，汗出者，此為熱越，不能發黃也。但頭汗出，身無汗，劑頸而還， 小便不利，渴引水漿者，此為瘀熱在裡，身必發黃，茵陳蒿湯主之。(236),89
k3_clause_formula_776e6f0fb7,clause_sh_6b6c7e35a7,shanghan,260.0,茵陳蒿湯,can_11513e5db9,classic_clause_uses_formula,傷寒七八日，身黃如橘子色，小便不利，腹微滿者，茵陳蒿湯主之。(260),89
k3_clause_formula_51d7e14955,clause_sh_7ed1763370,shanghan,261.0,梔子蘗皮湯,can_ad6798de56,classic_clause_uses_formula,傷寒身黃發熱，梔子蘗皮湯主之。(261),89
k3_clause_formula_8c08f22b4f,clause_sh_976a132718,shanghan,262.0,麻黃連軺赤小豆湯,can_a767624758,classic_clause_uses_formula,傷寒瘀熱在裡，身必黃，麻黃連軺赤小豆湯主之。(262),89
k3_clause_formula_49f3d569e6,clause_sh_790e65ed60,shanghan,237.0,抵當湯,can_65e2755719,classic_clause_uses_formula,陽明證，其人喜忘者，必有蓄血。 所以然者，本有久瘀血，故令喜忘，屎雖鞕，大便反易，其色必黑者， 宜抵當湯下之。(237),92
k3_clause_formula_bf224d5e58,clause_sh_17cbaa1ceb,shanghan,257.0,抵當湯,can_65e2755719,classic_clause_uses_formula,病人無表裡證，發熱七八日，雖脈浮數者，可下之。 假令已下，脈數不解，合熱則消穀善饑，至六七日，不大便者，有瘀血， 宜抵當湯。(257),92
k3_clause_formula_c0ce3b143b,clause_sh_3cdb5e4eb5,shanghan,243.0,吳茱萸湯,can_5c864669bd,classic_clause_uses_formula,食穀欲嘔，屬陽明也，吳茱萸湯主之。得湯反劇者，屬上焦也。(243),95
k3_clause_formula_ddb7aedb60,clause_sh_31ecb4ad29,shanghan,225.0,四逆湯,can_4bd7a9684a,classic_clause_uses_formula,脈浮而遲，表熱裡寒，下利清穀者，四逆湯主之。(225),97
k3_clause_formula_75ce70e862,clause_sh_cebc5326d7,shanghan,231.0,小柴胡湯,can_1a0df3ae93,classic_clause_uses_formula,陽明中風，脈弦浮大而短氣，腹都滿，脇下及心痛，久按之氣不通，鼻乾，不得汗， 嗜臥，一身及目悉黃，小便難，有潮熱，時時噦，耳前後腫，刺之小瘥，外不解。 病過十日，脈續浮者，與小柴胡湯。(231),97
k3_clause_formula_1c0d989324,clause_sh_d2acd9184a,shanghan,232.0,麻黃湯,can_a2aaa3190c,classic_clause_uses_formula,脈但浮，無餘證者，與麻黃湯。若不尿，腹滿加噦者，不治。(232),97
k3_clause_formula_3c66637bd5,clause_sh_7bedfb0d48,shanghan,234.0,桂枝湯,can_2849adeebb,classic_clause_uses_formula,陽明病，脈遲，汗出多，微惡寒者，表未解也。可發汗，宜桂枝湯。(234),97
k3_clause_formula_cc1a2dafc3,clause_sh_ed32bf6fb2,shanghan,235.0,麻黃湯,can_a2aaa3190c,classic_clause_uses_formula,陽明病，脈浮，無汗而喘者，發汗則愈，宜麻黃湯。(235),97
k3_clause_formula_0641e2eb6d,clause_sh_5ac102c938,shanghan,240.0,大承氣湯,can_b8804ab23f,classic_clause_uses_formula,病人煩熱，汗出則解，又如瘧狀。目晡所發熱者，屬陽明也。 脈實者，宜下之；脈浮虛者，宜發汗。 下之，與大承氣湯；發汗，宜桂枝湯。(240),97
k3_clause_formula_4afcfe59a6,clause_sh_5ac102c938,shanghan,240.0,桂枝湯,can_2849adeebb,classic_clause_uses_formula,病人煩熱，汗出則解，又如瘧狀。目晡所發熱者，屬陽明也。 脈實者，宜下之；脈浮虛者，宜發汗。 下之，與大承氣湯；發汗，宜桂枝湯。(240),97
k3_clause_formula_e77377f1fa,clause_sh_807c091072,shanghan,244.0,五苓散,can_4ec3299305,classic_clause_uses_formula,太陽病，寸緩，關浮，尺弱，其人發熱汗出，復惡寒，不嘔，但心下痞者，此以醫下之也。 如其不下者，病人不惡寒而渴者，此轉屬陽明也，小便數者，大便必鞕，不更衣十日，無所苦也。 渴欲飲水，少少與之，但以法救之。渴者，宜五苓散。(244),97
k3_clause_formula_7cba9ac2c0,clause_sh_c7c8421f9f,shanghan,304.0,附子湯,can_4da6dea6c5,classic_clause_uses_formula,少陰病，得之一二日，口中和，其背惡寒者，當灸之，附子湯主之。(304),133
k3_clause_formula_84513dcd78,clause_sh_82266d6722,shanghan,305.0,附子湯,can_4da6dea6c5,classic_clause_uses_formula,少陰病，身體痛，手足寒，骨節痛，脈沉者，附子湯主之。(305),133
k3_clause_formula_6792595758,clause_sh_211bbbe231,shanghan,306.0,桃花湯,can_4f746eced5,classic_clause_uses_formula,少陰病，下利，便膿血者，桃花湯主之。(306),133
k3_clause_formula_f7683c0e31,clause_sh_e5885edeb7,shanghan,307.0,桃花湯,can_4f746eced5,classic_clause_uses_formula,少陰病，二三日至四五日，腹痛，小便不利，下利不止，便膿血者， 桃花湯主之。(307),133
k3_clause_formula_e04f803289,clause_sh_eed59e0350,shanghan,309.0,吳茱萸湯,can_5c864669bd,classic_clause_uses_formula,少陰病，吐利，手足逆冷，煩躁欲死者，吳茱萸湯主之。(309),133
k3_clause_formula_9be6faa090,clause_sh_d71bb6a461,shanghan,314.0,白通湯,can_53b7f575c7,classic_clause_uses_formula,少陰病，下利，白通湯主之。(314),133
k3_clause_formula_157297d8cf,clause_sh_9cabcefb41,shanghan,315.0,白通加豬膽汁湯,can_87c8ab9e40,classic_clause_uses_formula,少陰病，下利，脈微者，與白通湯。 利不止，厥逆無脈，乾嘔，煩者，白通加豬膽汁湯主之。 服湯，脈暴出者死，微續者生。(315),133
k3_clause_formula_bc0dc8bdaa,clause_sh_9cabcefb41,shanghan,315.0,白通湯,can_53b7f575c7,classic_clause_uses_formula,少陰病，下利，脈微者，與白通湯。 利不止，厥逆無脈，乾嘔，煩者，白通加豬膽汁湯主之。 服湯，脈暴出者死，微續者生。(315),133
k3_clause_formula_a42223eefe,clause_sh_168c5fa3c8,shanghan,316.0,真武湯,can_c343468943,classic_clause_uses_formula,利*，或下利，或嘔者，真武湯主之。(316),133
k3_clause_formula_3bd5b9e0f1,clause_sh_e4f851c818,shanghan,317.0,通脈四逆湯,can_eaa4fac2c8,classic_clause_uses_formula,少陰病，下利清穀，裡寒外熱，手足厥逆，脈微欲絕，身反不惡寒，其人面色赤， 或腹痛，或乾嘔，或咽痛，或利止脈不出者，通脈四逆湯主之。(317),133
k3_clause_formula_d131e0e7f3,clause_sh_04690eedfb,shanghan,323.0,四逆湯,can_4bd7a9684a,classic_clause_uses_formula,少陰病，脈沉者，急溫之，宜四逆湯。(323),133
k3_clause_formula_8c95d28767,clause_sh_3dd013d34f,shanghan,324.0,四逆湯,can_4bd7a9684a,classic_clause_uses_formula,少陰病，飲食入口則吐，心中溫溫欲吐，復不能吐。 始得之，手足寒、脈弦遲者，此胸中實，不可下也，當吐之。 若膈上有寒飲，乾嘔者，不可吐也，當溫之，宜四逆湯。(324),133
k3_clause_formula_2a4e11e0fe,clause_sh_22a2e56542,shanghan,317.0,通脈四逆湯,can_eaa4fac2c8,classic_clause_uses_formula,赤石脂一斤，一半全用，一半篩末 乾薑一兩 粳米一升 上三味，以水七升，煮米令熟，去滓。溫服七合，內赤石脂末方寸匕，日三服。 若一服愈，餘勿服。 少陰病，下利清穀，裡寒外熱，手足厥逆，脈微欲絕，身反不惡寒，其人面色赤，或腹痛，或乾嘔， 或咽痛，或利止脈不出者，通脈四逆湯主之。(317),135；137
k3_clause_formula_f07a67f44c,clause_sh_51a8239890,shanghan,304.0,附子湯,can_4da6dea6c5,classic_clause_uses_formula,高等中醫研究參考叢書11：傷寒論。知音出版社。p.238 少陰病，得之一二日，口中和，其背惡寒者，當灸之，附子湯主之(304),135；137；138
k3_clause_formula_1fe82db96a,clause_sh_7da73afabc,shanghan,303.0,黃連阿膠湯,can_2894f9f3f7,classic_clause_uses_formula,少陰病，得之二三日以上，心中煩，不得臥，黃連阿膠湯主之。(303),145
k3_clause_formula_1c67eb51dc,clause_sh_938057bea4,shanghan,319.0,豬苓湯,can_615ab27c27,classic_clause_uses_formula,少陰病，下利六七日，咳而嘔渴，心煩不得眠者，豬苓湯主之。(319),145
k3_clause_formula_5b19892bc3,clause_sh_31cea32e5b,shanghan,301.0,麻黃細辛附子湯,can_d897d4f4dc,classic_clause_uses_formula,一、麻黃細辛附子湯證、麻黃附子甘草湯證 少陰病始得之，反發熱，脈沉者，麻黃細辛附子湯主之。(301),147
k3_clause_formula_4551b1906a,clause_sh_31cea32e5b,shanghan,301.0,麻黃附子甘草湯,can_06f0b0db33,classic_clause_uses_formula,一、麻黃細辛附子湯證、麻黃附子甘草湯證 少陰病始得之，反發熱，脈沉者，麻黃細辛附子湯主之。(301),147
k3_clause_formula_c19bb2027a,clause_sh_18c2343d7c,shanghan,302.0,麻黃附子甘草湯,can_06f0b0db33,classic_clause_uses_formula,少陰病，得之二三日，麻黃附子甘草湯微發汗。以二三日無證，故微發汗也。(302),147
k3_clause_formula_760fd760a3,clause_sh_256fd54dda,shanghan,320.0,大承氣湯,can_b8804ab23f,classic_clause_uses_formula,少陰病，得之二三日，口燥咽乾者，急下之，宜大承氣湯。(320),149
k3_clause_formula_d43052b3c4,clause_sh_8d48f39560,shanghan,321.0,大承氣湯,can_b8804ab23f,classic_clause_uses_formula,少陰病，自利清水，色純青，心下必痛，口乾燥者，可下之，宜大承氣湯。(321),149
